Location,Year,Month,Temperature,Humidity,Population,GDP,Energy Source,Industry Type,Energy Consumption
City B,2021,5,22.165576029701327,70.16121052684483,553089,33522.74178644027,Non-renewable,Commercial,6856.880827287315
City E,2016,4,2.6313414686198193,63.324331246908486,348536,21124.777985602217,Non-renewable,Residential,4451.549139448587
City B,2023,12,4.545277675006286,72.75897092442808,214971,13029.399110401493,Renewable,Industrial,2602.2804619117474
City B,2015,9,2.9384089384457432,91.4844112886401,484720,29378.8945336525,Renewable,Residential,6235.780160624433
City B,2015,9,-4.201697506995301,56.3956520649359,869020,52671.32969061457,Renewable,Industrial,9489.258076844095
City C,2017,3,23.875173933238464,23.510078070439874,294933,17875.898459922704,Non-renewable,Commercial,4193.132221135045
City A,2017,5,-7.9175570268137925,81.07973001691661,18683,1132.3772210187935,Non-renewable,Residential,-868.0734138010349
City B,2015,3,-3.223877765345975,84.95715702190162,44162,2676.660217022532,Non-renewable,Commercial,677.8846916510722
City D,2021,10,-5.261296701346866,23.991068790925265,406388,24631.189535694775,Non-renewable,Industrial,2772.368293140454
City A,2018,2,27.14025389859504,39.42794349099791,44225,2680.4786490154765,Non-renewable,Industrial,584.7020294183804
City A,2016,1,-8.019616807596206,81.64774394653872,303208,18377.446471694395,Renewable,Residential,2371.0962907719722
City D,2019,12,19.90822804624515,50.09241908370495,92704,5618.7923726021645,Non-renewable,Residential,391.7916367702958
City E,2020,10,-7.998643071513843,57.81211187715351,438207,26559.740132258336,Non-renewable,Industrial,4665.7781744861895
City E,2023,2,25.389953176480972,85.85405939825723,544986,33031.61870010963,Non-renewable,Commercial,7777.194291504376
City A,2018,8,31.072133887718685,27.5695630727314,344464,20877.973936788403,Renewable,Industrial,4250.077574280984
City C,2016,11,11.907942462555265,74.18274595722436,691832,41931.95940544206,Non-renewable,Commercial,7711.21828115998
City E,2019,8,26.204381045553305,37.19875094007993,954230,57835.91048615123,Non-renewable,Residential,8626.783227723672
City E,2017,3,21.788473978260278,25.01211448612132,260475,15787.397989876908,Renewable,Commercial,4673.98664347768
City B,2016,7,25.803588147806025,72.99982764728492,160620,9735.183281059713,Renewable,Industrial,2449.3659595459053
City B,2015,7,24.504883978669483,29.712980237849784,98667,5980.209991235953,Renewable,Commercial,2497.733720027395
City E,2016,2,-0.7584452317570634,79.76058070420133,607275,36806.95696056243,Non-renewable,Residential,6064.790701731574
City C,2020,9,12.48015545696553,36.21643130041738,43328,2626.1114506397416,Non-renewable,Commercial,1405.1901556230837
City B,2022,3,33.21863842068736,23.880961628628164,546646,33132.23135262214,Non-renewable,Industrial,4537.796414317651
City C,2017,2,5.458982506167123,27.943797199398848,797708,48349.10711472782,Non-renewable,Industrial,8542.17329026362
City A,2023,12,33.6719190786679,87.30161989967254,273368,16568.843127734603,Renewable,Commercial,4257.552621493165
City C,2023,3,16.242277014518113,49.677457307221935,191717,11619.973434783496,Renewable,Industrial,4015.370034197097
City B,2016,2,10.772513794959984,44.18133130939343,55822,3383.3731858754536,Renewable,Residential,2926.2300920402918
City D,2022,8,19.599085926179097,59.295905577002124,525325,31839.964868152747,Renewable,Commercial,6597.177011675566
City C,2019,5,26.712762702996216,70.63460550800674,110422,6692.680913094108,Non-renewable,Commercial,545.9745975140174
City E,2018,3,7.739366968283715,22.96817962504776,209792,12715.499756568792,Renewable,Commercial,1823.434907048306
City C,2019,5,-8.517062119841292,91.85508107604252,550843,33386.61165539021,Non-renewable,Industrial,5456.607797842396
City C,2018,11,21.896283408668513,96.67850918563177,454005,27517.25741201292,Non-renewable,Commercial,6487.074285084514
City C,2022,11,33.02750530238233,53.38454529238953,592977,35940.354728258906,Renewable,Commercial,6551.48984042045
City E,2018,8,18.12439926243521,53.01031220123654,42573,2580.35087675604,Non-renewable,Commercial,1168.4720613904967
City C,2020,7,-1.5213484654537002,90.28479370115772,454129,27524.77305593554,Non-renewable,Commercial,7033.843103000976
City D,2016,6,1.1709139481499662,54.344943850995804,852670,51680.35567339799,Non-renewable,Residential,8747.880244094258
City E,2019,1,30.93878233841184,88.49519478491706,31107,1885.3962540401228,Renewable,Industrial,50.19721870671492
City D,2020,10,-9.38970569779882,22.266955559151043,287344,17415.928929851965,Non-renewable,Residential,3437.824586206731
City D,2019,1,14.693599945853784,59.1720487014372,806740,48896.53692044648,Non-renewable,Commercial,7655.545881883585
City D,2016,1,-2.85950596627199,96.19432358178892,599957,36363.41274906452,Non-renewable,Industrial,5722.049667021685
City E,2021,10,2.724399584768573,40.224372698453806,477800,28959.473114744935,Renewable,Commercial,5013.709152088569
City B,2018,8,3.8141742271967054,41.29238563619452,856666,51922.55335980762,Non-renewable,Residential,11088.287656636388
City E,2022,8,-0.13227635177525876,70.40983909701019,151632,9190.42031673295,Non-renewable,Commercial,1559.8283357952987
City C,2021,7,25.655842821777007,94.09527066567736,408620,24766.471126301956,Non-renewable,Residential,5464.684854762243
City D,2021,6,4.949412829044148,35.89937930317145,148920,9026.04591094143,Renewable,Residential,1497.6149831106338
City C,2023,4,5.54682460694921,93.73208206806243,520979,31576.5536706712,Renewable,Industrial,5931.841133620348
City D,2015,1,10.385306616205657,73.04029952919045,102412,6207.194559705437,Renewable,Commercial,2888.771596496731
City D,2020,9,30.603287993319015,99.44378514088433,603597,36584.03326421243,Non-renewable,Commercial,7625.598340129464
City C,2020,1,20.967786441200737,78.91670771621047,873211,52925.346333192836,Non-renewable,Commercial,9425.826527684549
City A,2020,4,-7.221263312450004,73.42404325738445,732158,44376.11954111641,Non-renewable,Industrial,7400.6144540010955
City D,2020,3,-8.233213553354165,85.1922537567973,471570,28581.872617664856,Non-renewable,Residential,6612.714980386041
City A,2021,7,15.487515330966144,34.011225543223404,414330,25112.554406932333,Non-renewable,Industrial,6252.320030571386
City E,2020,5,29.91772527772435,95.67884904266798,85564,5186.03674673511,Renewable,Industrial,1728.9082640096783
City D,2015,5,4.546316420026601,33.24764070208501,876909,53149.48223017552,Renewable,Residential,9921.05599878068
City D,2017,4,1.149732300597579,22.053629591716337,782398,47421.16753041065,Non-renewable,Commercial,9096.160314783716
City E,2016,1,23.66859703908856,75.82854729581938,459089,27825.398812840387,Renewable,Residential,4516.455724741728
City C,2020,5,17.094111491142232,34.767634090306686,761046,46127.02213496059,Renewable,Residential,7832.509123275283
City C,2022,4,15.426230406056227,80.70025437055078,879033,53278.21793736623,Non-renewable,Residential,10144.706451157585
City A,2017,10,-3.2814460385406496,83.6031182385902,920124,55768.74474724062,Non-renewable,Commercial,9936.015406328297
City E,2022,8,-2.0817406602556465,38.93593925243145,720388,43662.739468783744,Renewable,Residential,6808.684612453731
City D,2022,2,2.6804499165810913,26.937626446016907,611438,37059.27652225494,Renewable,Industrial,5720.048485821846
City A,2019,8,-0.6922479393128391,60.06567730230398,634046,38429.54811743735,Non-renewable,Residential,7474.310869123894
City C,2022,1,33.715013527089624,91.21748084546327,547555,33187.325871377485,Non-renewable,Residential,5373.036838086284
City D,2020,4,-9.162504263972918,87.78328808235032,983946,59636.9981861884,Non-renewable,Industrial,9883.825749954933
City C,2019,3,18.172535229319582,29.366596520021506,211711,12831.810407274517,Renewable,Commercial,1634.2208898242425
City A,2023,5,13.291947119394724,97.18266116148229,862999,52306.39669014601,Renewable,Industrial,9831.33052960934
City C,2021,5,4.546305615429633,41.11593563098944,194100,11764.407140167415,Non-renewable,Commercial,3368.6039107711285
City C,2022,5,29.941492044678895,47.951294161843244,467928,28361.13088245368,Non-renewable,Commercial,2751.325509463394
City E,2015,12,20.1573159892677,31.924019445770504,932651,56528.00661352025,Non-renewable,Commercial,8701.26058554015
City A,2016,4,34.92594580954519,50.22423724341168,632075,38310.08574508665,Non-renewable,Commercial,6609.701811161596
City D,2022,8,-2.410481830308159,70.85128850557439,976578,59190.423473108785,Non-renewable,Industrial,11047.969512589225
City C,2023,3,-6.045947385947706,60.48626080942681,301280,18260.590330703963,Renewable,Commercial,1859.5707858899568
City C,2018,12,-3.727122964014522,86.20315880502281,203874,12356.809589358536,Renewable,Industrial,3186.9452637291297
City B,2023,4,2.1180935413068305,71.30406490054574,284179,17224.098179730223,Non-renewable,Residential,4705.072171574813
City A,2018,1,8.755414620558025,41.08355771594434,105414,6389.1458746708295,Non-renewable,Industrial,1450.7031472054791
City A,2023,7,28.81714782508743,64.59504252934661,281919,17087.11950823729,Non-renewable,Residential,3845.8393182380923
City D,2021,1,2.7616294847998972,25.135290071056772,434082,26309.723751767917,Renewable,Industrial,4470.045456811
City E,2016,2,31.1859489512457,66.46324485955688,663115,40191.4211270073,Non-renewable,Residential,5769.027322887513
City D,2023,11,10.830845978212249,51.17310636323748,438532,26579.4383925394,Renewable,Industrial,4291.038702031469
City A,2018,7,19.118150834254216,27.87187936446621,328223,19893.606413019937,Renewable,Industrial,4568.855356091131
City C,2022,1,1.8983471325177845,44.59711623926253,746328,45234.96368937077,Non-renewable,Industrial,8591.32953631284
City E,2021,11,-2.9793782789407937,91.84695940807879,100995,6121.310144880001,Non-renewable,Industrial,2144.361889876639
City E,2021,3,29.125562329612215,66.88303579441512,739455,44818.39094195001,Non-renewable,Residential,7913.553528630343
City A,2022,6,-5.072221876592623,92.2611879154441,546849,33144.535189043854,Non-renewable,Commercial,6577.432198403119
City A,2015,6,24.830958759516022,52.8643189579654,348061,21095.988220576048,Non-renewable,Industrial,4070.8022586753896
City D,2019,6,16.144293773458585,98.31268795120704,963021,58368.733274246086,Renewable,Residential,8632.514595984436
City B,2016,11,28.7512001755482,48.80152427985523,292762,17744.3140812452,Renewable,Industrial,2592.5398034871578
City A,2016,2,22.301828544417972,80.54436921164074,548228,33228.1164226672,Non-renewable,Commercial,5511.284565624738
City A,2015,2,2.674884595019382,44.432246678404546,803308,48688.523291878446,Non-renewable,Residential,7068.098391791109
City D,2019,6,15.84924187657743,28.479243875996694,52777,3198.8156395497977,Non-renewable,Residential,744.8131266923457
City A,2016,10,-9.411687117754873,86.64452773884963,585234,35471.051253316524,Non-renewable,Residential,6970.840947793826
City D,2018,5,11.384825406759305,81.00652214961278,933631,56587.40444452161,Non-renewable,Industrial,11749.01649760949
City A,2017,7,-6.129386399258395,85.65032270546428,440799,26716.84133425377,Renewable,Industrial,4165.630540127104
City C,2017,7,9.302524901464835,43.97556253484896,274740,16652.000091136506,Renewable,Commercial,2459.978330274406
City A,2016,5,-5.067468640059526,76.29293004807764,809900,49088.06462041005,Renewable,Commercial,9401.762869015569
City B,2020,8,32.99659131254368,37.5938278198852,261406,15843.8259293282,Renewable,Industrial,2501.6417051988014
City E,2016,10,13.538058083347753,20.90492290091877,810287,49111.52070265242,Non-renewable,Industrial,9513.405563291104
City D,2022,6,31.09480933744895,89.31910205085345,222770,13502.09674711538,Non-renewable,Residential,3023.484976983957
City B,2022,5,-8.993519966540537,61.88203896447944,35467,2149.655991964543,Non-renewable,Industrial,252.0011912304244
City D,2019,4,18.694397774685406,98.69226699856708,482521,29245.613074089244,Renewable,Residential,5307.634445695776
City B,2021,7,3.812952586697909,50.80285559229974,668517,40518.836517894386,Renewable,Commercial,8767.783074947447
City D,2018,4,9.432304818435632,96.54984055915763,637078,38613.31773335177,Non-renewable,Industrial,6923.815134098813
City D,2015,5,29.288932784661036,69.20458107780476,639852,38781.4499611046,Renewable,Commercial,5806.445700487415
City E,2016,5,34.100949264143516,60.97640574694907,661278,40080.080498895564,Non-renewable,Industrial,9134.679240510102
City A,2018,1,1.0921379495008559,44.22476825437979,534035,32367.878243685245,Non-renewable,Industrial,6391.990429486736
City D,2015,1,32.67139784089858,86.02210730181926,494027,29942.99209807052,Non-renewable,Residential,5947.211293518077
City D,2022,3,20.992712699677362,86.30357970968986,47563,2882.7949346099062,Non-renewable,Industrial,-1780.952548970634
City E,2023,11,32.81362614607718,53.354362576280906,491323,29779.102572532072,Renewable,Commercial,4895.835449940982
City D,2018,3,15.30651493795445,78.18345135551826,594480,36031.451605804876,Non-renewable,Industrial,6449.3526845222705
City D,2017,2,33.23403282461618,55.77903486226176,649712,39379.06487301624,Non-renewable,Commercial,5831.880256021143
City C,2016,12,30.160495616634513,79.17274355733412,420181,25467.183702023107,Non-renewable,Industrial,4448.555767098277
City C,2019,2,-4.213371644854929,99.53521253749,327874,19872.453511979656,Non-renewable,Commercial,2721.8815086865116
City C,2017,6,3.985546719577872,40.99970510112893,448449,27180.508076254187,Non-renewable,Commercial,5068.284129542937
City E,2021,1,0.9378436180630345,70.72419657437848,210175,12738.713398684631,Renewable,Commercial,3312.8066224734393
City D,2020,6,15.744469672261566,50.390237208525065,897602,54403.68561477874,Non-renewable,Industrial,10207.688669108473
City E,2015,5,26.125974417766635,63.86972509188026,946511,57368.06165196806,Non-renewable,Residential,10865.194915925826
City E,2022,6,24.17351510990966,89.93178242373298,863518,52337.85329656408,Renewable,Commercial,8716.344153696002
City B,2016,5,22.703710952756452,47.806069555572385,375048,22731.671144283922,Non-renewable,Commercial,5960.389916787224
City A,2019,7,6.886919408101363,25.79106417129891,875455,53061.35524417963,Non-renewable,Residential,9273.10073609726
City B,2023,1,-3.7163403267477424,83.91497481943674,790866,47934.413278287706,Non-renewable,Commercial,6372.417440304789
City A,2022,3,-0.5237400867130333,64.40198841625877,822626,49859.38788298486,Non-renewable,Commercial,9156.3829799983
City B,2016,6,23.37548568417497,55.95207577136535,878987,53275.42987591106,Non-renewable,Industrial,8541.53089202572
City D,2023,1,-3.3609547423196533,34.6666437516742,682660,41376.044195294635,Non-renewable,Residential,6765.005675232955
City E,2019,11,0.03260172200844913,27.428218536366764,291736,17682.128188788673,Non-renewable,Commercial,3336.524228922026
City B,2020,11,9.104869379307104,42.29884476996429,365880,22175.998374263032,Renewable,Industrial,4383.154213645492
City B,2017,7,-6.754940619064166,77.51234106780416,320346,19416.181193838594,Non-renewable,Industrial,4607.040084997884
